setting,seed,rep_index,model,n,p,sigma_a,sigma_e,beta_preset,alpha,k,true_k,lam,snr,algo_a,algo_b,mse_cocolasso_max,mse_reweighted_frobenius,pe_cocolasso_max,pe_reweighted_frobenius,time_cocolasso_max,time_reweighted_frobenius,mse_diff,pe_diff,time_diff,speedup,noise_level,sparsity
ar_sigma1.0_datta_zhang,98,98,ar,100,500,1.0,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,8.956520689187643,8.922193767787434,7.919328338349526,7.756836241840111,18.95384935598122,1.8419907889910971,0.03432692140020954,0.16249209650941498,17.111858566990122,10.289871952271108,medium,datta_zhang (exactly 3-sparse)
ar_sigma1.0_datta_zhang,99,99,ar,100,500,1.0,3.0,datta_zhang,1.0,10,3,1.0,2.361111111111111,cocolasso_max,reweighted_frobenius,9.66613557386675,9.496242296613891,10.008812011207564,9.912590102454503,18.8946176940226,1.8404742679558692,0.16989327725285897,0.09622190875306025,17.05414342606673,10.266167814999115,medium,datta_zhang (exactly 3-sparse)
ar_sigma1.0_weak_sparse_a1.0,0,0,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.373875258869614,12.300031274518002,6.4069366126411,6.365370198414618,16.109785115986597,1.62025946599897,0.07384398435161188,0.041566414226481996,14.489525649987627,9.94271933233491,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,1,1,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.595551420177674,10.4202259906502,5.027107145514832,4.908705909813274,15.91288097098004,1.6340687189949676,0.17532542952747399,0.11840123570155825,14.278812251985073,9.738195698873204,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,2,2,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,15.209298133060456,15.261177673880608,8.592352045172035,8.63789070988048,15.913940622005612,1.4516725220018998,-0.05187954082015267,-0.04553866470844525,14.462268100003712,10.962486635801174,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,3,3,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.335964069321872,10.186979097060275,5.000094259085,4.918572807775907,17.168000350007787,1.3517711390159093,0.14898497226159613,0.0815214513090936,15.816229210991878,12.70037497804999,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,4,4,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.268533469323277,10.014673493865702,4.794529194604451,4.621141603942137,17.460868950001895,1.682377955992706,0.25385997545757455,0.17338759066231368,15.77849099400919,10.378683866966691,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,5,5,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.97694432435782,9.720608705841135,4.60623095884966,4.433337444904842,17.673477770993486,1.3632412310107611,0.25633561851668496,0.17289351394481844,16.310236539982725,12.964306953868808,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,6,6,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.329830310996227,11.200609782084817,5.552170568416392,5.4621500548160125,17.672710273996927,1.452067588979844,0.12922052891141078,0.0900205136003791,16.220642685017083,12.170721533983802,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,7,7,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.821120009301044,11.60507224002712,6.028856610778237,5.882688029120913,17.52110149199143,1.8294436410069463,0.21604776927392422,0.14616858165732438,15.691657850984484,9.57728409843094,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,8,8,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.01433345672164,10.840986238837644,5.280025329778288,5.155653638729299,16.574128304957412,1.3895783279440366,0.17334721788399676,0.1243716910489896,15.184549977013376,11.927451638857823,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,9,9,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.418627864344993,12.206758120851656,6.566232186682101,6.420255827828791,16.42819528200198,1.4148666599649005,0.21186974349333632,0.14597635885330984,15.01332862203708,11.611126155456603,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,10,10,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.167202436290411,10.846225535695016,5.603634608126318,5.366747720325773,15.883728176995646,1.4316093110246584,0.3209769005953955,0.23688688780054434,14.452118865970988,11.095015975851013,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,11,11,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.825903328019455,10.662455060595782,5.2063416472426445,5.090388400173189,15.907956500013825,1.2800653669983149,0.16344826742367324,0.11595324706945576,14.62789113301551,12.42745637069858,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,12,12,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.440212975075005,10.219866553454466,5.002592354088151,4.867783314222936,16.332421893021092,1.4111466750036925,0.22034642162053864,0.13480903986521486,14.9212752180174,11.573865553684103,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,13,13,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.994697614634294,11.854142370147889,6.049451774138201,5.9433839962676975,16.13417468802072,1.5970151040237397,0.14055524448640533,0.10606777787050348,14.537159583996981,10.102706384786256,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,14,14,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.692294245190654,12.680920250783368,6.894073506630903,6.913085741261305,16.544213804998435,1.5510746740037575,0.011373994407286148,-0.019012234630402247,14.993139130994678,10.666290980235782,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,15,15,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.51614704241678,10.237092233947996,4.959066588794901,4.773695786295241,16.710750806960277,1.5273432940011844,0.27905480846878383,0.18537080249965943,15.183407512959093,10.941057503308958,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,16,16,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.145451820934005,11.902379049394805,6.347801699682945,6.2079227048555765,17.14768085902324,1.718973875977099,0.24307277153920026,0.13987899482736843,15.42870698304614,9.975533135590066,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,17,17,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.644026936763591,11.494974692549274,5.844983923615136,5.741611339838887,17.23110497399466,1.524070754006971,0.1490522442143174,0.1033725837762498,15.70703421998769,11.30597442979071,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,18,18,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.814407239299031,12.765794546821896,6.739683283075205,6.714381130954514,17.89565198699711,1.6148367670248265,0.04861269247713551,0.02530215212069109,16.280815219972283,11.082019156628467,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,19,19,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.045418247006884,10.039161548326009,4.603599824967624,4.6015605365244046,18.552391755976718,1.642725515994243,0.006256698680875417,0.0020392884432194336,16.909666239982474,11.293665055630472,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,20,20,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,15.055799000366797,15.099514856778509,8.729931842819717,8.79031874403119,23.73153849603841,1.5770096309715882,-0.04371585641171194,-0.06038690121147283,22.154528865066823,15.04844233666317,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,21,21,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.079079356138775,9.044394721581568,4.063913688038872,4.058822126116369,19.982450690004043,1.703709722030908,0.03468463455720716,0.005091561922503374,18.278740967973135,11.72878832092591,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,22,22,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.096403298831866,11.948967050635003,6.123502171870452,6.012662643982131,18.83007315301802,1.772920552000869,0.14743624819686296,0.11083952788832097,17.05715260101715,10.620934554437264,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,23,23,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,8.191534447450252,8.077091541532807,3.4667535013331108,3.4189336879532948,15.90842837805394,1.7634637429728173,0.11444290591744455,0.047819813379816,14.144964635081124,9.021125861785954,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,24,24,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.373744311255766,11.32311220506348,5.55191622649,5.5168429223308415,15.282119999988936,1.6350088919862171,0.050632106192287196,0.03507330415915888,13.647111108002719,9.346811552458371,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,25,25,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,9.289421148656167,8.998863398245344,4.02894309936077,3.833280514970277,15.195712296001147,1.86464000295382,0.290557750410823,0.19566258439049333,13.331072293047328,8.14940807444293,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,26,26,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.250441942707548,9.9015912202874,4.807426377051492,4.571451616234897,15.178153561020736,1.559845164010767,0.34885072242014736,0.23597476081659519,13.618308397009969,9.730551410624477,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,27,27,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.42209030521387,11.282369330851076,5.770439669610084,5.683558587570268,15.568254424026236,1.6530192560167052,0.13972097436279363,0.0868810820398167,13.91523516800953,9.418072032349576,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,28,28,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.03412021992832,10.798994692913904,5.306268825185294,5.136291733619207,15.82403225399321,1.7339214309467934,0.23512552701441614,0.16997709156608654,14.090110823046416,9.12615299146088,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,29,29,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.050357321059067,10.78948465048376,5.403083701237015,5.219646345057114,17.206220922002103,1.5280455439933576,0.26087267057530816,0.1834373561799012,15.678175378008746,11.26028015960557,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,30,30,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.29921069414409,13.271032653134252,7.226735148752491,7.22376048848055,17.180673977010883,1.6727898819954137,0.028178041009837784,0.002974660271941154,15.50788409501547,10.27067066935905,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,31,31,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.221111385777789,9.982879703272577,4.71711119431871,4.548628361810175,17.52318041899707,1.7545252600102683,0.2382316825052122,0.16848283250853502,15.768655158986803,9.987419855610696,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,32,32,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.190996078013647,11.049041292724096,5.846124917480516,5.778524138538564,16.86209114000667,1.5890980660333298,0.14195478528955086,0.06760077894195238,15.272993073973339,10.611107961447233,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,33,33,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.543526174183317,10.21238284928743,4.974434727217665,4.737571940046173,17.874957639956847,1.6787658120156266,0.33114332489588705,0.2368627871714919,16.19619182794122,10.64767790243185,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,34,34,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.123444567344134,10.944253165801044,5.454486670647785,5.324767803786944,17.919461550016422,1.6330517629976384,0.17919140154308977,0.12971886686084044,16.286409787018783,10.972990542028725,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,35,35,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.838907520835605,10.54199242399703,5.14804848237929,4.932319363597858,17.038677306030877,1.8293812440242616,0.29691509683857475,0.21572911878143142,15.209296062006615,9.313901824285297,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,36,36,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.39132926500595,13.348653335644876,7.302523162051988,7.286094660542291,15.984544417995494,1.8432338979910128,0.04267592936107434,0.016428501509696325,14.141310520004481,8.672010880126203,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,37,37,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.02078223637912,11.921010997539415,6.089705230370941,6.022556922396426,15.700446414004546,1.5934850640478544,0.09977123883970407,0.06714830797451565,14.106961349956691,9.852898384953448,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,38,38,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.047851754877897,10.977246032996431,5.489716776676681,5.447014155234356,15.256190023035742,1.6146415940020231,0.0706057218814653,0.042702621442324507,13.641548429033719,9.448654165548907,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,39,39,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.2153609348913,11.111947873345237,5.480710540846316,5.412497616797133,15.726481416961178,1.7405254219775088,0.103413061546064,0.06821292404918378,13.98595599498367,9.035479297448834,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,40,40,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.442512761679962,11.261708546114512,5.643548955484026,5.50990119877638,15.619232810975518,1.731401011988055,0.18080421556545012,0.13364775670764573,13.887831798987463,9.021152640450968,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,41,41,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.012855603152213,9.870080105957127,4.541491489779726,4.441480275227099,15.942941282992251,2.0325208110152744,0.14277549719508542,0.10001121455262663,13.910420471976977,7.843925236380982,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,42,42,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,14.962109350478553,15.094956021235074,8.485288977592969,8.610439023663696,15.71249472803902,1.6992919559706934,-0.13284667075652123,-0.12515004607072733,14.013202772068327,9.246495090399877,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,43,43,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.455790369017452,11.297793526276008,5.653801071943534,5.54727330575456,15.876440961030312,1.715120943961665,0.15799684274144354,0.1065277661889743,14.161320017068647,9.2567471797984,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,44,44,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.7303789771786,11.58833992749139,5.857756604243212,5.748207682116035,16.246688641957007,1.5894556819694117,0.14203904968720948,0.10954892212717748,14.657232959987596,10.221542397348621,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,45,45,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,12.413470050451744,12.303005340796242,6.386606489112167,6.304699955382472,15.79340406495612,1.6394283599802293,0.1104647096555027,0.08190653372969514,14.15397570497589,9.633482285951537,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,46,46,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,8.213045678729188,8.127116456831814,3.637406725056236,3.608901304168047,15.895611895015463,1.699955513002351,0.08592922189737351,0.02850542088818875,14.195656382013112,9.350604632553981,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,47,47,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.2661092745895,9.923446920719032,4.772531366412604,4.5266450919529255,16.407223507994786,1.6714255780098028,0.34266235387046784,0.2458862744596786,14.735797929984983,9.81630514924342,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,48,48,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,13.201686844836798,13.227345438567417,7.055057415505048,7.090533863254025,16.136323385988362,1.5295288389897903,-0.025658593730618406,-0.03547644774897751,14.606794546998572,10.549865406033101,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,49,49,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,10.811737004464124,10.633537559548364,5.284290782369889,5.178790639592005,15.702273603004867,1.8188343630172312,0.17819944491576045,0.10550014277788389,13.883439239987636,8.633152046323037,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,50,50,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.970661198093964,11.93743225049591,5.995927030064263,5.972143858157099,15.728389748022892,1.52586006995989,0.033228947598054503,0.023783171907163947,14.202529678063001,10.30788475147419,medium,weak α=1.0 (83% in first 3)
ar_sigma1.0_weak_sparse_a1.0,51,51,ar,100,500,1.0,3.0,weak_sparse,1.0,10,3,1.0,0.9118424939558304,cocolasso_max,reweighted_frobenius,11.265547495734378,11.127273482353742,5.4950839252428105,5.394510186810155,16.015719635004643,1.5762067739851773,0.13827401338063616,0.10057373843265527,14.439512861019466,10.160925520267593,medium,weak α=1.0 (83% in first 3)
